number,value,datetime_start,datetime_complete,duration,params_max_depth,params_min_child_samples,params_min_split_gain,params_num_leaves,state
0,0.45,2023-01-31 16:29:44.959233,2023-01-31 16:29:45.254199,0 days 00:00:00.294966,10,2100,6.235754714409522,67,COMPLETE
1,0.45,2023-01-31 16:29:45.254439,2023-01-31 16:29:45.367935,0 days 00:00:00.113496,15,200,9.48104762312855,578,COMPLETE
2,0.45,2023-01-31 16:29:45.368162,2023-01-31 16:29:45.461354,0 days 00:00:00.093192,8,600,10.474779209722803,71,COMPLETE
3,0.45,2023-01-31 16:29:45.461580,2023-01-31 16:29:45.545656,0 days 00:00:00.084076,7,300,1.1105360117010705,665,COMPLETE
4,0.45,2023-01-31 16:29:45.545839,2023-01-31 16:29:45.640153,0 days 00:00:00.094314,13,3100,5.8036430900889,212,COMPLETE
5,0.45,2023-01-31 16:29:45.640347,2023-01-31 16:29:45.733337,0 days 00:00:00.092990,6,9500,10.132718129068914,270,COMPLETE
6,0.45,2023-01-31 16:29:45.733520,2023-01-31 16:29:45.818636,0 days 00:00:00.085116,1,4000,5.789986385643405,1487,COMPLETE
7,0.45,2023-01-31 16:29:45.818805,2023-01-31 16:29:45.904044,0 days 00:00:00.085239,11,5600,14.33907093774698,873,COMPLETE
8,0.45,2023-01-31 16:29:45.904236,2023-01-31 16:29:45.986447,0 days 00:00:00.082211,15,8900,9.318546218739403,98,COMPLETE
9,0.45,2023-01-31 16:29:45.986671,2023-01-31 16:29:46.078358,0 days 00:00:00.091687,1,5000,0.3129813050118546,889,COMPLETE
10,0.45,2023-01-31 16:29:46.078559,2023-01-31 16:29:46.183521,0 days 00:00:00.104962,9,2500,3.86815473542649,1298,COMPLETE
11,0.45,2023-01-31 16:29:46.183747,2023-01-31 16:29:46.275812,0 days 00:00:00.092065,15,1500,7.51480211869361,496,COMPLETE
12,0.45,2023-01-31 16:29:46.276020,2023-01-31 16:29:46.373589,0 days 00:00:00.097569,11,1900,12.456556362654084,484,COMPLETE
13,0.45,2023-01-31 16:29:46.373783,2023-01-31 16:29:46.471380,0 days 00:00:00.097597,4,6700,7.900880788889447,1087,COMPLETE
14,0.45,2023-01-31 16:29:46.471603,2023-01-31 16:29:46.573601,0 days 00:00:00.101998,12,200,11.815043045119912,427,COMPLETE
15,0.45,2023-01-31 16:29:46.573783,2023-01-31 16:29:46.667981,0 days 00:00:00.094198,4,3700,5.5810097508637035,688,COMPLETE
16,0.45,2023-01-31 16:29:46.668173,2023-01-31 16:29:46.770361,0 days 00:00:00.102188,13,1700,9.458436886671457,315,COMPLETE
17,0.45,2023-01-31 16:29:46.770539,2023-01-31 16:29:46.866608,0 days 00:00:00.096069,10,7500,8.267175873807899,1044,COMPLETE
18,0.45,2023-01-31 16:29:46.866791,2023-01-31 16:29:46.966394,0 days 00:00:00.099603,14,1400,3.57062397608394,617,COMPLETE
19,0.45,2023-01-31 16:29:46.966590,2023-01-31 16:29:47.056477,0 days 00:00:00.089887,4,4400,6.923892398842205,37,COMPLETE
20,0.45,2023-01-31 16:29:47.056684,2023-01-31 16:29:47.166465,0 days 00:00:00.109781,-1,2500,11.781986614867407,381,COMPLETE
21,0.45,2023-01-31 16:29:47.166684,2023-01-31 16:29:47.266734,0 days 00:00:00.100050,9,700,10.554058662854265,156,COMPLETE
22,0.45,2023-01-31 16:29:47.266929,2023-01-31 16:29:47.360642,0 days 00:00:00.093713,7,1100,8.931726715988141,152,COMPLETE
23,0.45,2023-01-31 16:29:47.360860,2023-01-31 16:29:47.458039,0 days 00:00:00.097179,9,2500,10.635486991126918,28,COMPLETE
24,0.45,2023-01-31 16:29:47.458250,2023-01-31 16:29:47.607835,0 days 00:00:00.149585,6,200,8.45127802210104,556,COMPLETE
25,0.45,2023-01-31 16:29:47.608080,2023-01-31 16:29:47.707609,0 days 00:00:00.099529,8,1100,6.903255810449512,308,COMPLETE
26,0.45,2023-01-31 16:29:47.707832,2023-01-31 16:29:47.801850,0 days 00:00:00.094018,11,2900,13.67173792233215,773,COMPLETE
27,0.45,2023-01-31 16:29:47.802059,2023-01-31 16:29:47.897016,0 days 00:00:00.094957,13,2000,9.80207455602406,198,COMPLETE
28,0.45,2023-01-31 16:29:47.897243,2023-01-31 16:29:47.990957,0 days 00:00:00.093714,5,800,12.667640515960548,397,COMPLETE
29,0.45,2023-01-31 16:29:47.991159,2023-01-31 16:29:48.088456,0 days 00:00:00.097297,8,3300,11.058253036664297,25,COMPLETE
30,0.45,2023-01-31 16:29:48.088663,2023-01-31 16:29:48.184107,0 days 00:00:00.095444,10,200,9.717580751203888,1184,COMPLETE
31,0.45,2023-01-31 16:29:48.184316,2023-01-31 16:29:48.289623,0 days 00:00:00.105307,7,800,1.4194973264236204,777,COMPLETE
32,0.45,2023-01-31 16:29:48.289846,2023-01-31 16:29:48.383851,0 days 00:00:00.094005,8,200,4.329135244143036,690,COMPLETE
33,0.45,2023-01-31 16:29:48.384056,2023-01-31 16:29:48.478383,0 days 00:00:00.094327,6,2100,2.306365859519021,215,COMPLETE
34,0.45,2023-01-31 16:29:48.478616,2023-01-31 16:29:48.571121,0 days 00:00:00.092505,2,800,6.230696942601692,897,COMPLETE
35,0.45,2023-01-31 16:29:48.571304,2023-01-31 16:29:48.663213,0 days 00:00:00.091909,12,1400,8.549095188672093,277,COMPLETE
36,0.45,2023-01-31 16:29:48.663411,2023-01-31 16:29:48.768135,0 days 00:00:00.104724,14,6100,5.656656219810916,1459,COMPLETE
37,0.45,2023-01-31 16:29:48.768318,2023-01-31 16:29:48.870394,0 days 00:00:00.102076,5,9800,0.021406747864634035,592,COMPLETE
38,0.45,2023-01-31 16:29:48.870572,2023-01-31 16:29:48.972224,0 days 00:00:00.101652,10,3000,9.856325925321595,963,COMPLETE
39,0.45,2023-01-31 16:29:48.972415,2023-01-31 16:29:49.076443,0 days 00:00:00.104028,15,8400,8.90710705329549,109,COMPLETE
40,0.45,2023-01-31 16:29:49.076651,2023-01-31 16:29:49.182282,0 days 00:00:00.105631,12,700,7.644683535423328,497,COMPLETE
41,0.45,2023-01-31 16:29:49.182460,2023-01-31 16:29:49.277871,0 days 00:00:00.095411,14,4500,4.590969284419998,97,COMPLETE
42,0.45,2023-01-31 16:29:49.278068,2023-01-31 16:29:49.374431,0 days 00:00:00.096363,13,3700,5.044444883954495,245,COMPLETE
43,0.45,2023-01-31 16:29:49.374594,2023-01-31 16:29:49.469779,0 days 00:00:00.095185,15,2200,6.777244500529435,326,COMPLETE
44,0.45,2023-01-31 16:29:49.469997,2023-01-31 16:29:49.568912,0 days 00:00:00.098915,11,1400,3.204237938958036,686,COMPLETE
45,0.45,2023-01-31 16:29:49.569136,2023-01-31 16:29:49.666422,0 days 00:00:00.097286,9,1700,0.9732642517118255,109,COMPLETE
46,0.45,2023-01-31 16:29:49.666622,2023-01-31 16:29:49.766609,0 days 00:00:00.099987,14,5100,7.889023691936489,827,COMPLETE
47,0.45,2023-01-31 16:29:49.766786,2023-01-31 16:29:49.861914,0 days 00:00:00.095128,12,1100,2.75253295145533,205,COMPLETE
48,0.45,2023-01-31 16:29:49.862109,2023-01-31 16:29:49.962025,0 days 00:00:00.099916,7,2900,5.134587938479111,436,COMPLETE
49,0.45,2023-01-31 16:29:49.962212,2023-01-31 16:29:50.052794,0 days 00:00:00.090582,10,600,3.9628846285708974,352,COMPLETE
50,0.45,2023-01-31 16:29:50.052991,2023-01-31 16:29:50.165372,0 days 00:00:00.112381,13,4200,9.286831797411013,657,COMPLETE
51,0.45,2023-01-31 16:29:50.165562,2023-01-31 16:29:50.263484,0 days 00:00:00.097922,6,7200,6.123472107261213,521,COMPLETE
52,0.45,2023-01-31 16:29:50.263673,2023-01-31 16:29:50.368505,0 days 00:00:00.104832,5,9900,7.129809398528483,94,COMPLETE
53,0.45,2023-01-31 16:29:50.368693,2023-01-31 16:29:50.466550,0 days 00:00:00.097857,3,6200,7.997455522464881,160,COMPLETE
54,0.45,2023-01-31 16:29:50.466756,2023-01-31 16:29:50.569186,0 days 00:00:00.102430,8,8100,7.490830111743762,272,COMPLETE
55,0.45,2023-01-31 16:29:50.569379,2023-01-31 16:29:50.668783,0 days 00:00:00.099404,7,5600,10.238679006021313,83,COMPLETE
56,0.45,2023-01-31 16:29:50.668984,2023-01-31 16:29:50.772434,0 days 00:00:00.103450,6,2400,10.969605784575984,440,COMPLETE
57,0.45,2023-01-31 16:29:50.772625,2023-01-31 16:29:50.883875,0 days 00:00:00.111250,9,1600,9.170845862578382,167,COMPLETE
58,0.45,2023-01-31 16:29:50.884095,2023-01-31 16:29:51.001562,0 days 00:00:00.117467,15,9100,8.381588483703718,21,COMPLETE
59,0.45,2023-01-31 16:29:51.001784,2023-01-31 16:29:51.101296,0 days 00:00:00.099512,-1,1100,6.442724016974562,586,COMPLETE
60,0.45,2023-01-31 16:29:51.101511,2023-01-31 16:29:51.215674,0 days 00:00:00.114163,11,3500,10.397907835289637,348,COMPLETE
61,0.45,2023-01-31 16:29:51.215871,2023-01-31 16:29:51.316393,0 days 00:00:00.100522,2,4200,11.70452226922204,1484,COMPLETE
62,0.45,2023-01-31 16:29:51.316599,2023-01-31 16:29:51.433444,0 days 00:00:00.116845,1,4800,5.47502562396208,1224,COMPLETE
63,0.45,2023-01-31 16:29:51.433661,2023-01-31 16:29:51.549151,0 days 00:00:00.115490,8,3900,5.8842040454758235,1406,COMPLETE
64,0.45,2023-01-31 16:29:51.549392,2023-01-31 16:29:51.657969,0 days 00:00:00.108577,4,500,7.235154356379499,1063,COMPLETE
65,0.45,2023-01-31 16:29:51.658199,2023-01-31 16:29:51.778332,0 days 00:00:00.120133,1,3200,6.466547991470705,731,COMPLETE
66,0.45,2023-01-31 16:29:51.778572,2023-01-31 16:29:51.896890,0 days 00:00:00.118318,0,400,3.6355893245923934,940,COMPLETE
67,0.45,2023-01-31 16:29:51.897120,2023-01-31 16:29:51.995653,0 days 00:00:00.098533,7,2700,8.67955174791593,244,COMPLETE
68,0.45,2023-01-31 16:29:51.995925,2023-01-31 16:29:52.104284,0 days 00:00:00.108359,9,1800,9.572456008917085,60,COMPLETE
69,0.45,2023-01-31 16:29:52.104492,2023-01-31 16:29:52.223700,0 days 00:00:00.119208,14,1200,4.559425382779323,820,COMPLETE
70,0.45,2023-01-31 16:29:52.223936,2023-01-31 16:29:52.346149,0 days 00:00:00.122213,10,2200,6.829215130785599,1149,COMPLETE
71,0.45,2023-01-31 16:29:52.346412,2023-01-31 16:29:52.470647,0 days 00:00:00.124235,12,5400,13.753331423875881,1311,COMPLETE
72,0.45,2023-01-31 16:29:52.470878,2023-01-31 16:29:52.574471,0 days 00:00:00.103593,11,9500,12.611353992952816,158,COMPLETE
73,0.45,2023-01-31 16:29:52.574700,2023-01-31 16:29:52.676304,0 days 00:00:00.101604,11,7100,11.296873975988536,538,COMPLETE
74,0.45,2023-01-31 16:29:52.676528,2023-01-31 16:29:52.771421,0 days 00:00:00.094893,13,3300,14.716695193415788,126,COMPLETE
75,0.45,2023-01-31 16:29:52.771619,2023-01-31 16:29:52.882305,0 days 00:00:00.110686,12,3900,9.905179919142693,741,COMPLETE
76,0.45,2023-01-31 16:29:52.882544,2023-01-31 16:29:52.984986,0 days 00:00:00.102442,10,200,10.63997270072465,982,COMPLETE
77,0.45,2023-01-31 16:29:52.985166,2023-01-31 16:29:53.083620,0 days 00:00:00.098454,9,900,8.04332441800653,468,COMPLETE
78,0.45,2023-01-31 16:29:53.083801,2023-01-31 16:29:53.177649,0 days 00:00:00.093848,3,7700,12.211003568293577,381,COMPLETE
79,0.45,2023-01-31 16:29:53.177855,2023-01-31 16:29:53.292020,0 days 00:00:00.114165,8,4700,7.435901365854468,653,COMPLETE
80,0.45,2023-01-31 16:29:53.292259,2023-01-31 16:29:53.410810,0 days 00:00:00.118551,13,6500,8.881810620948379,828,COMPLETE
81,0.45,2023-01-31 16:29:53.411028,2023-01-31 16:29:53.528588,0 days 00:00:00.117560,15,8900,9.365003788367613,200,COMPLETE
82,0.45,2023-01-31 16:29:53.528833,2023-01-31 16:29:53.639682,0 days 00:00:00.110849,14,9300,10.029593732492987,242,COMPLETE
83,0.45,2023-01-31 16:29:53.639908,2023-01-31 16:29:53.749279,0 days 00:00:00.109371,14,8700,8.555254956527456,45,COMPLETE
84,0.45,2023-01-31 16:29:53.749486,2023-01-31 16:29:53.847601,0 days 00:00:00.098115,5,400,9.007388983722404,137,COMPLETE
85,0.45,2023-01-31 16:29:53.847806,2023-01-31 16:29:53.947546,0 days 00:00:00.099740,15,2700,9.625465856485267,61,COMPLETE
86,0.45,2023-01-31 16:29:53.947753,2023-01-31 16:29:54.054768,0 days 00:00:00.107015,6,9600,8.218475682814999,302,COMPLETE
87,0.45,2023-01-31 16:29:54.054995,2023-01-31 16:29:54.169681,0 days 00:00:00.114686,15,1400,10.25370382726165,191,COMPLETE
88,0.45,2023-01-31 16:29:54.169892,2023-01-31 16:29:54.274958,0 days 00:00:00.105066,13,900,10.814875714472183,99,COMPLETE
89,0.45,2023-01-31 16:29:54.275140,2023-01-31 16:29:54.386953,0 days 00:00:00.111813,0,8500,5.69074682460677,622,COMPLETE
90,0.45,2023-01-31 16:29:54.387146,2023-01-31 16:29:54.487148,0 days 00:00:00.100002,8,8000,7.67356860713579,1370,COMPLETE
91,0.45,2023-01-31 16:29:54.487353,2023-01-31 16:29:54.589038,0 days 00:00:00.101685,0,3700,11.37962979194794,898,COMPLETE
92,0.45,2023-01-31 16:29:54.589232,2023-01-31 16:29:54.693285,0 days 00:00:00.104053,1,5500,0.5811475407052803,890,COMPLETE
93,0.45,2023-01-31 16:29:54.693530,2023-01-31 16:29:54.794276,0 days 00:00:00.100746,2,10000,1.8361285579430668,21,COMPLETE
94,0.45,2023-01-31 16:29:54.794473,2023-01-31 16:29:54.900366,0 days 00:00:00.105893,7,6000,0.06694268257155739,790,COMPLETE
95,0.45,2023-01-31 16:29:54.900595,2023-01-31 16:29:55.013725,0 days 00:00:00.113130,12,4800,10.510142055715725,1027,COMPLETE
96,0.45,2023-01-31 16:29:55.014017,2023-01-31 16:29:55.139437,0 days 00:00:00.125420,3,5200,6.570590545580203,1119,COMPLETE
97,0.45,2023-01-31 16:29:55.139663,2023-01-31 16:29:55.241535,0 days 00:00:00.101872,14,4200,6.182312457743894,704,COMPLETE
98,0.45,2023-01-31 16:29:55.241747,2023-01-31 16:29:55.342496,0 days 00:00:00.100749,6,4500,5.250267897334688,867,COMPLETE
99,0.45,2023-01-31 16:29:55.342716,2023-01-31 16:29:55.464547,0 days 00:00:00.121831,11,3000,4.876054661262444,66,COMPLETE
